flux_bin_000,flux_bin_001,flux_bin_002,flux_bin_003,flux_bin_004,flux_bin_005,flux_bin_006,flux_bin_007,flux_bin_008,flux_bin_009,flux_bin_010,flux_bin_011,flux_bin_012,flux_bin_013,flux_bin_014,flux_bin_015,flux_bin_016,flux_bin_017,flux_bin_018,flux_bin_019,flux_bin_020,flux_bin_021,flux_bin_022,flux_bin_023,flux_bin_024,flux_bin_025,flux_bin_026,flux_bin_027,flux_bin_028,flux_bin_029,flux_bin_030,flux_bin_031,flux_bin_032,flux_bin_033,flux_bin_034,flux_bin_035,flux_bin_036,flux_bin_037,flux_bin_038,flux_bin_039,flux_bin_040,flux_bin_041,flux_bin_042,flux_bin_043,flux_bin_044,flux_bin_045,flux_bin_046,flux_bin_047,flux_bin_048,flux_bin_049,flux_bin_050,flux_bin_051,flux_bin_052,flux_bin_053,flux_bin_054,flux_bin_055,flux_bin_056,flux_bin_057,flux_bin_058,flux_bin_059,flux_bin_060,flux_bin_061,flux_bin_062,flux_bin_063,flux_bin_064,flux_bin_065,flux_bin_066,flux_bin_067,flux_bin_068,flux_bin_069,flux_bin_070,flux_bin_071,flux_bin_072,flux_bin_073,flux_bin_074,flux_bin_075,flux_bin_076,flux_bin_077,flux_bin_078,flux_bin_079,flux_bin_080,flux_bin_081,flux_bin_082,flux_bin_083,flux_bin_084,flux_bin_085,flux_bin_086,flux_bin_087,flux_bin_088,flux_bin_089,flux_bin_090,flux_bin_091,flux_bin_092,flux_bin_093,flux_bin_094,flux_bin_095,flux_bin_096,flux_bin_097,flux_bin_098,flux_bin_099,flux_bin_100,flux_bin_101,flux_bin_102,flux_bin_103,flux_bin_104,flux_bin_105,flux_bin_106,flux_bin_107,flux_bin_108,flux_bin_109,flux_bin_110,flux_bin_111,flux_bin_112,flux_bin_113,flux_bin_114,flux_bin_115,flux_bin_116,flux_bin_117,flux_bin_118,flux_bin_119,flux_bin_120,flux_bin_121,flux_bin_122,flux_bin_123,flux_bin_124,flux_bin_125,flux_bin_126,flux_bin_127,teff
0.06280237075770943,0.05174803716301044,0.05488276496619809,0.06054912824380139,0.07514295249791957,0.11467892574417242,0.13043201216123337,0.13156214673487976,0.14517530114133062,0.15592687018209953,0.1271324433270805,0.1158692863190036,0.13409624600600464,0.16341230484585242,0.16720299568090155,0.17121480393781957,0.18413482330386832,0.23416281631275418,0.2454934950148511,0.29066456912911814,0.3023588540600113,0.3144917151172895,0.3151130228998832,0.3264128452786727,0.3018882396192065,0.27106584368856596,0.3092339678789346,0.3505232550687725,0.42545508260585163,0.41101662696367225,0.3456348823665469,0.3323353902758619,0.3615506498009456,0.41064070992894885,0.469378543676511,0.3838428053709778,0.5185769698012547,0.5399863299195735,0.59680641960056,0.587239379491148,0.650969675608938,0.6550929977744124,0.5904912204136888,0.5695156986541499,0.5462350445652625,0.6001645524504212,0.6293223166385488,0.7035513738868427,0.7334453473257945,0.7875902081519117,0.8015991222595666,0.7881517343127198,0.7106238307596268,0.6007095233082156,0.5319653993296887,0.8476138865463535,0.8870070286876475,0.9279315971036945,1.0016075947477172,1.0185904500176666,1.0124416809192962,0.7563547025275734,0.6834622724689711,0.6977430822265894,0.8453972244937938,1.0009695758485702,0.9967710757453812,0.9512068715428867,1.045761794506868,1.1272101553968514,1.1844640595869445,1.1950412576218208,1.134615643464739,1.082257503130674,0.9794458403042952,0.9284114453595972,0.9415064590977703,1.0275944325087725,1.071712168036359,1.018614955471001,0.9682236014262499,1.0768620929858148,1.1689164353989516,1.2317314425009567,1.3696301060221932,1.1392742021560418,1.0301918554149019,1.0117727139017711,1.1331664041486567,1.27674223291952,1.4433333082898514,1.5522297413577555,1.6083743937443613,1.6688426635985474,1.6759606495719879,1.6716596295733597,1.6806751399652582,1.70908899591223,1.703630834390894,1.6299292210411191,1.4750789638391917,1.4250850759661111,1.5615776888947963,1.5481791550728712,1.6317300716206258,1.6419727096879095,1.7284084948291494,1.7407873953410542,1.7929030694731158,1.8033858490329673,1.8367418867894,1.8667002041453955,1.8622208406803082,1.8464934634764305,1.7076291816743334,1.8229712616757994,1.8307537284860755,1.8027575720908775,1.7969609911738922,1.770105934273665,1.796128779511525,1.7119047548175579,1.7193265252599315,1.6795953800999042,1.7841671362187643,1.7890692051283867,1.7612832272577283,1.662835596018505,3348.477173495428
0.06237526752296938,0.06128464527720535,0.06437848148976014,0.07062269321476711,0.09297781211320984,0.12426745479062515,0.14328626884678822,0.16482128423772197,0.16758875566418735,0.1813318042309493,0.13810319058648185,0.11909068267611257,0.1458263192030664,0.18989633278788284,0.18840107172639448,0.1990437642613551,0.2024021278161204,0.23945875829803406,0.24753447411968013,0.2879976553783368,0.29144210429876194,0.29414056954150497,0.29759810105924367,0.30824737821888687,0.2848974965879511,0.2582908169466094,0.286501097136401,0.3117991262662873,0.37620873317972436,0.3736256625832001,0.3279607007468849,0.31282547662297244,0.3302268555182043,0.37527720985199775,0.43589671238091937,0.36100142625634085,0.4666979694005286,0.47545635602402814,0.5265477328418037,0.5225655260876213,0.5853928737768921,0.5929110792124197,0.5227274398277936,0.5068298574064112,0.486202188378158,0.5376902651793077,0.5579193531820281,0.6262840186646121,0.6778555736254633,0.7387745041988751,0.7489596433322759,0.7368615883869841,0.6347078881992303,0.47284518106753026,0.35829302629368565,0.5814702208477843,0.8275308123134053,0.8797678401233814,0.9561864422175588,0.9774242522434282,0.9710162956685441,0.7322007968620305,0.6628523855704672,0.6811477063252792,0.7977227613214375,0.9669848099437811,0.975827075255411,0.9795801686201596,1.070142225333409,1.1237675543792602,1.1758650291095192,1.2215009847583123,1.1284626026059266,1.0672478720815417,0.9626914559978546,0.9196292065754913,0.9533502704039843,1.0777104128586477,1.1216102894658155,1.0499855087701961,1.0293899181445247,1.1403814760621265,1.23957084664304,1.3166011252449488,1.4437173408659145,1.1889033837723506,1.081694435672526,1.0633153148253869,1.1960354919729739,1.3386318128140067,1.5197499542857293,1.6504718024306961,1.739093737033288,1.8046396051515352,1.8170529042954633,1.8246799961362077,1.8375105266646177,1.8653121990049515,1.8556451742354598,1.7520191831190863,1.6326568727659947,1.5635695333325246,1.7028068236880882,1.6885355571660146,1.7936691106644045,1.8058741924597321,1.8996597629219445,1.9163726306543225,1.976500913968026,2.0019558206215713,2.0455198801262933,2.085846102221715,2.104955171530777,2.097466283385159,1.9464770305782388,2.065590472827088,2.0797049623176957,2.0454311260435425,2.030611723162182,1.9971152775753396,2.016049220274742,1.9336594011518484,1.915544319988593,1.8951954225312975,2.0203218323928653,2.060773359689853,2.062243974805719,1.9769886087713338,3352.530557917682
0.06623130316794595,0.0680735247828412,0.07311613786091606,0.047390196078313504,0.06419045013705871,0.12054875563674504,0.1360105549552671,0.14821388660658008,0.1379800748686472,0.1525531228652941,0.12851468889950426,0.13251063041865227,0.12345906317919852,0.14556861653546346,0.15825036053879551,0.15412954434101386,0.13070556237367256,0.13215917247405842,0.1430878571422415,0.17950191131954255,0.13729123007767197,0.12804854287690898,0.1517546231287635,0.1959909784986246,0.18793065725717753,0.12830851332467264,0.1492490226874274,0.18298957589687384,0.312307168204043,0.3208990182150145,0.12499700764743024,0.16687518351042072,0.2959137666653392,0.4184996913410998,0.5120377474129317,0.16034757401689073,0.24364160888908915,0.2828829734678864,0.383770764239552,0.38587596001715224,0.38316641461774603,0.41511876586102653,0.303210692371626,0.24854677460056074,0.2821171876537747,0.3002418537759368,0.23676171233500662,0.22151101649337077,0.31552799078349314,0.624541454062339,0.6746008265119426,0.7249630137144452,0.6403499826741116,0.49663733011845407,0.4563368614361874,0.5120332245371062,0.5926850705853651,0.6757983718342718,0.7834727124705584,0.867412131721177,0.9798926777872066,0.6021818202047162,0.558030362515394,0.6178300007037544,0.7383931941343284,0.9291307818205883,1.041761018911626,1.2006601597341386,1.2460861738288251,1.3793699341349548,1.470449224041569,1.4811058408567652,1.3125113520317606,1.2096739133663248,1.0053662579332372,0.939469819299844,0.9451834502822389,1.058172737361285,1.1707383924498156,1.3102873772885264,1.5548403452731883,1.7623772081929583,2.1771918583503096,2.345052736899997,2.063505836720124,1.0667526632450548,0.9211946732018175,0.9170723661780888,1.0794642011757183,1.3011703527987102,1.673453962944924,2.1907963765181844,2.6593685272844128,3.1757168998380307,3.353636822660716,3.554762309947396,3.6891235837988625,3.8399779585016027,3.4287315271454504,2.295746358812069,1.9760501478471382,1.5500554158188466,1.7318039446262177,1.6540726678604987,1.9656089033357553,1.941587091773092,2.22426627401757,2.2733872517495484,2.5762202743805913,2.7504396577968926,3.110137675299535,3.4818895582642666,3.7557742347165815,4.042148626633001,4.09896059496493,3.6492026200806382,3.65354621925296,3.329038480162011,3.3739726655512587,3.255109577269107,3.242536751366693,2.3316324364439187,2.373073224822449,2.3558069335974885,2.7700431415720566,3.0384883840687396,3.2373833515947954,3.2780351990805254,3353.543315323907
0.03655622351633413,0.04084530075228509,0.045264509308261265,0.04302355659301664,0.06251324127793552,0.0985626229228977,0.10783960733936833,0.12256543992575444,0.1347054729329844,0.15264333881196718,0.11781431927472788,0.1004827255948561,0.1278973437890471,0.1577223825366299,0.15860496717671171,0.17101263289561952,0.1777549560276112,0.21534654471610237,0.22653336976756314,0.2679865068870638,0.2741285506008235,0.2740942562008397,0.2747857110129743,0.29133954557199404,0.2776763511822835,0.2589327208660525,0.2862994463277501,0.3097202218410224,0.3774554274435012,0.3711041219725636,0.31688087970899015,0.3084625844605731,0.34972331283619307,0.3980398596819295,0.4579708404233014,0.3758186065502135,0.500784078766847,0.5110646030486666,0.5731308241626174,0.5690682245528531,0.635795547026133,0.6400999173169355,0.5585704535562788,0.5404824120538351,0.5279727523815766,0.5850625228910883,0.6041180542070054,0.660248413552022,0.7031380439086545,0.7573666424582143,0.7744086152034438,0.7719981489132978,0.6967865427082499,0.5057853641521517,0.4956490513378234,0.8397953173013128,0.8580839947002459,0.912886346402424,0.9844302607201398,1.0031172727443076,1.0030372102512572,0.7587494156473267,0.6875513415321112,0.6990649058212828,0.8153632023323039,0.9930849133707722,1.0107909767001406,1.0106101861895709,1.0867186340520933,1.130136082507855,1.173974838833193,1.1887641194484808,1.1191688085929055,1.063151144234562,0.9603790688407307,0.9196628202515102,0.950190288115559,1.0521075391515384,1.0774561301911862,1.0093450428456348,1.0006100130770659,1.1017833603335057,1.1922212053304313,1.2579267051682121,1.3582183919694766,1.1193568141040984,1.0073329640728268,0.9871856830930245,1.0982620645579162,1.2288459917574692,1.385248989649047,1.498718649625531,1.5719270247839547,1.630634854315252,1.6382415580187637,1.6374347115390933,1.6407737897540358,1.6638595379936463,1.6454639979840873,1.5385088965502582,1.4481851489573419,1.3849308075229108,1.5021630537213722,1.4934887428335646,1.58293276918801,1.5852395950396045,1.6643220883427905,1.6757650267305544,1.7158081122269926,1.7372395044086615,1.7738401440082843,1.8099660474359534,1.8170118921330822,1.797937595751052,1.677220620957609,1.7818736051062483,1.7836966406753147,1.7459401003844361,1.7347778607412712,1.7065070495907575,1.728383399260329,1.6433215421778162,1.6545890842081645,1.6020773760946443,1.7200501435992397,1.7501119241106278,1.7548637330852592,1.6887062382511158,3362.302087520828
0.051772596469241,0.05388707349576777,0.06778235739142055,0.06471778094871573,0.09401902271985771,0.13906727583027692,0.15049050598582278,0.1615973026281011,0.18120862293565987,0.20709165440489286,0.16370830349983018,0.1387459939954072,0.16670086248561797,0.20240343028602217,0.208025906094116,0.21947822598796343,0.22805099340672627,0.27056546102626367,0.275937736844264,0.3175463754971891,0.3274689127845809,0.3316649951383373,0.3337604031527103,0.35110617051333687,0.33127085190584626,0.2997308042353453,0.32758736206129146,0.3509828624909542,0.43389914519091394,0.4241271011206426,0.3606805276272333,0.34621393006519563,0.3670661899200622,0.42279450763010673,0.48942707393172075,0.39127232502146614,0.5064006889537049,0.5270018115306199,0.5906373311132235,0.5684289298261572,0.6222283960767208,0.631805793682935,0.5654122336713191,0.5435155106115248,0.5154317378511047,0.5549989690861523,0.6039531894242599,0.676171178214825,0.6996527129429606,0.747703579645868,0.7700311719559605,0.7643894750135151,0.681288008668021,0.5224095265694475,0.49769610974683726,0.8158983076228968,0.8444887814365318,0.8933864609571157,0.9724290987304807,0.9854225016495665,0.9809337627734566,0.7349766403464492,0.6646396205929062,0.6815124403992096,0.798283223089253,0.9798208304601402,0.9871735510730201,0.9896722469458237,1.0744114828703086,1.12509186230398,1.1705899760554146,1.178302028342495,1.1196362914367988,1.0681053015231716,0.9670603635614003,0.9272334404573349,0.9557778541387802,1.0646298326027739,1.086516933416532,1.0206977562323534,1.0048298872848842,1.1242340431832911,1.2289099130954884,1.3065640876839448,1.4196334437621474,1.1722385408961742,1.0552922045017674,1.0330116595481973,1.1501771023507885,1.2771190321163424,1.4465845229853258,1.5656330569392107,1.6467904102581048,1.7164035945109377,1.738968389339421,1.75074286351104,1.7671477574547076,1.7881216469241334,1.7712344756113405,1.6613782705364353,1.5639291925059327,1.4842198513957552,1.5696837897638336,1.5506285583824262,1.6390236049953324,1.6574862373305161,1.760082321525017,1.7827039658013735,1.8540369428322192,1.8776378991384606,1.9119290210539275,1.9350704964735526,1.9452372490943077,1.9242020897775907,1.7746346952880991,1.8670098723796542,1.8664786992670528,1.8266042679628864,1.8167250944584312,1.7925573117137399,1.8062739046330372,1.728365154600377,1.7381374976908959,1.6990033365690724,1.8203945655433649,1.85382563349022,1.850937539618032,1.7736486543440877,3378.090678022941
0.05865512684774549,0.06454965932390062,0.07138048880703407,0.07787876731793979,0.10067150273789754,0.15554943968238602,0.1795188164019648,0.19451540870352105,0.20697154083052846,0.23189463254886092,0.18227413695956343,0.15880377312067667,0.19175803661989874,0.23300374032859344,0.23775560601442938,0.2417143101837142,0.24882158469952792,0.28950432397720033,0.2985174433612644,0.3515184002337167,0.352164633850051,0.35469645754000867,0.3560925327770937,0.37322909015698263,0.34583008249240177,0.31725446089180065,0.3452480280849742,0.36435512187480923,0.4442070889164819,0.4398828641738602,0.38727338919571574,0.3667985282713886,0.3895581798668425,0.42435598197281577,0.4869338919060849,0.4061488071866605,0.5276563878614456,0.532620375179601,0.6015626795278523,0.5917880747904345,0.6565852242572602,0.6565130698942688,0.577745486021396,0.5574042889470047,0.5626341471493326,0.6093401187899211,0.6165635319063074,0.6792267685080724,0.7188592617088901,0.7742457786962285,0.788744734476403,0.7798257809235901,0.6909838837490786,0.5645313453264578,0.5275012089725616,0.8130699580382919,0.8372500340042945,0.8936574936892204,0.9606266475947006,0.9747771314420863,0.978251642179355,0.7476096094118238,0.68232926825578,0.6962041780565716,0.7957355237509988,0.9697493703157205,0.9905578510913108,0.9998892148931577,1.0750928622048561,1.1217825664036074,1.1698291493713722,1.1821384315518417,1.1244292341381528,1.0710349319122177,0.9723953461786073,0.9294690797203655,0.9565754879052053,1.054166694718131,1.0830190567515217,1.0174797575216297,1.0057931522819255,1.1238005752153197,1.2117771221876612,1.2739279140939026,1.3791207334783335,1.151255862524179,1.0446971913999263,1.0251418907334873,1.142055971669171,1.2814337847939132,1.4385022425518774,1.5526506483974298,1.630415584274459,1.6925097590644738,1.7052678381155952,1.706254422239829,1.7143322422522915,1.745308140141932,1.730144802728986,1.6400607495903563,1.5505276165813975,1.5005728555483915,1.6235392477958133,1.614294751391353,1.7058292643414112,1.7159007488214952,1.8007215548449047,1.8149859563123216,1.858160284318178,1.8809634357989893,1.9175528630288974,1.9594154215339326,1.964722110615722,1.9575104742744613,1.8104511372027692,1.944804327844556,1.953286617832596,1.9260648696822598,1.912122021549794,1.891019742980837,1.9092629532292558,1.8258848935453171,1.8390084011986003,1.7998804317168424,1.9326670706395817,1.973894111617661,1.9803337595127075,1.9039979783117436,3396.744963971154
0.04343639819773713,0.04432128444133661,0.052752078155542184,0.0585981589640439,0.08469611213876524,0.12829595099968755,0.1507465630563047,0.1647574119069155,0.18090856277415485,0.20386693915804985,0.16213851469082596,0.13655962258783522,0.16817951344262244,0.19994463059784026,0.20129767136808818,0.21091655396102418,0.2270613539526476,0.2825580335191783,0.2915125645000774,0.3376109729483977,0.3432487155568797,0.3442658194486101,0.34154433202753154,0.3550090888065732,0.3277723724384485,0.3057799745900041,0.33929570220884875,0.3701877317610939,0.4424774300142073,0.430659414455869,0.36991102542954163,0.35089822405725785,0.37909779255612375,0.425977247596534,0.4884298696600997,0.39748767044989314,0.5277660484528052,0.5473937056595631,0.6046650630244008,0.5925813396485115,0.6593785721495281,0.6626124112864089,0.5853145131397367,0.5701838653718889,0.5524119642342745,0.6110896594905911,0.6061889351703339,0.5990910333489221,0.5741743768149494,0.6100415861333561,0.6158229525650281,0.744420543088109,0.8215769759124584,0.712235886811504,0.5569153113967301,0.7588597684352236,0.8247476898439634,0.9017554695331831,0.9848535481448695,1.0060043947246202,1.007791249499182,0.7577669036152199,0.6828707927294548,0.6885471944408506,0.8123829997554592,0.9720306868841913,0.9734165251209582,0.963817472404343,1.0570726848540342,1.1139710467398942,1.1667181089556713,1.181484205812103,1.1226183217790773,1.0820389663838952,0.9922714204084757,0.9531899913749194,0.9519367684460086,1.005158167672113,1.0469313574611137,1.0205195058565295,0.985177101870072,1.074797920286602,1.1690031567875323,1.2362908272426698,1.3650178869561533,1.1505014749804798,1.0440689972549437,1.0305326614828734,1.152882893235961,1.2762613786628505,1.4264706777030611,1.523986939112196,1.5893216061923674,1.639065767681384,1.6467872021164116,1.6472484750265348,1.6569187667209557,1.6785249515163354,1.6651167728736618,1.5845726611547062,1.479853575164096,1.4294418588469737,1.5451197439092124,1.5379738066268074,1.6142393920781237,1.6277355607132946,1.6938423002043603,1.6997409843234463,1.7427515474344697,1.7604762346180955,1.7809357340793048,1.8083349384324503,1.8066311683698988,1.7916724913854545,1.6623351816454262,1.760753207094264,1.7586224427158952,1.735458726947774,1.7305385562614684,1.6885669023199636,1.6955043805399344,1.6356466509979102,1.648331004380794,1.6083273804111118,1.708362978300071,1.7309344017864725,1.7263368067311367,1.654012125519432,3407.582793003471
0.051315541543508106,0.05539110693437832,0.059451077409320444,0.06529445778337094,0.09058985997220771,0.1401287589194059,0.15254041118575876,0.166144770486354,0.18199923832341447,0.2067301651627573,0.1580047187955395,0.13728418799651032,0.16207161270736942,0.203656810263472,0.20339479480710926,0.21546406482799435,0.22724948373860845,0.28183234515379374,0.2904897002830373,0.3336016453630942,0.34349762414190693,0.35743617724955407,0.36089299735777536,0.37203144844621877,0.34575342739438863,0.3150917943748141,0.34691047681606413,0.37965780631403534,0.44593346828716524,0.4434384399529601,0.38825399291596413,0.372183176531039,0.3936942117290248,0.42197784303317887,0.4682250675845039,0.39587077602184656,0.5285038536537654,0.5516064835143082,0.6111263450053596,0.6016399516217735,0.6635848326380996,0.6621868882689788,0.602284644698214,0.6022522155962081,0.5905292644937934,0.6284983738581768,0.5879428033710665,0.6154149455077299,0.6164169829680616,0.673068953563018,0.7441612943080316,0.8110525990498976,0.8655452667593447,0.7164704638941598,0.5425326731065471,0.7689881377367932,0.8266253343365535,0.8976772224365999,0.981350758566923,0.994616008292323,0.992774763268911,0.7596314762067767,0.6866117642790549,0.7009199638968963,0.8307694243714951,0.9997167485661244,0.9826921744584028,0.9616961770255645,1.059022517533165,1.106461225990613,1.1625883387133844,1.1875503774097869,1.1323002875300117,1.0898085091600944,1.0024081746744233,0.9545727613942345,0.9696340863076758,1.0392398722266136,1.0359231237568824,0.9725925396173123,0.9637513748770248,1.061292495193903,1.1604281684733952,1.2385279150603643,1.3707810388718544,1.164434155875358,1.0599379057664193,1.0517008202324967,1.1653641315831575,1.2956138726378414,1.432975955220479,1.5192693509305615,1.590401752228155,1.6367557512974091,1.6514730594661464,1.6585044691112107,1.670767175109073,1.6992445694877394,1.6821455935053709,1.6047034396689224,1.4951739193695186,1.4559850849701856,1.5289180509402158,1.5289297706339808,1.6059720544234366,1.6258252021351212,1.6964612565841457,1.7134114546958084,1.7579972450009795,1.7777271265891905,1.7934015764059126,1.8180866117570702,1.804415702925329,1.7819308961255615,1.6562358709829497,1.7366342283782594,1.7349613184978032,1.7169326358683823,1.7096323176982322,1.6696550266435815,1.668120823661895,1.629255600380404,1.6498469785663012,1.596956624736071,1.7022722693077204,1.729612626746493,1.7238971824274048,1.6515043392149273,3418.456721108248
0.07311332488527002,0.0792893748031045,0.08753491420728807,0.07857760380656775,0.10425060226246931,0.16369264595163555,0.18070915876277735,0.19970708456217034,0.22052754028874164,0.2471608323138111,0.2085124404837597,0.1859072048127321,0.20396602874746864,0.23547994233407957,0.23778831272845558,0.24700692342968703,0.2574690205210865,0.3050791317948536,0.3171130082095189,0.35849910332634455,0.3686915245435659,0.3744077228742729,0.37903522127850703,0.39280963063491153,0.3714350849307001,0.34400351710892135,0.3665873558544415,0.38336050690474077,0.45701689869657586,0.45331291536616136,0.4047357833863509,0.39585346978901,0.4241927515447209,0.45204745088727816,0.485191191587499,0.41144701298411224,0.5459618782048649,0.571204307502214,0.6285382506847114,0.6109201529741023,0.6622093653747356,0.6613413277196886,0.5998401789705416,0.5999878046004928,0.6027042159942476,0.6516198683803109,0.637071616673161,0.6813791598473076,0.7276587349149573,0.7883055372812579,0.8138262595570877,0.811906504644386,0.7333289807585279,0.561178514546182,0.6268204787919202,0.8409100842098546,0.861830935090612,0.908488580517987,0.9741170575159942,0.9885896817180433,0.9908440661279996,0.756961584713749,0.6895398080726419,0.7018730063804014,0.8164386771514572,0.9825033939076442,0.9967073659635517,0.9906424596700235,1.0663720566787638,1.115027259697713,1.161771517798542,1.1735146930630178,1.1147443336331129,1.0668857406591676,0.976738045228738,0.9363862307177855,0.9522459935497126,1.0410048005350778,1.063255359841877,1.009576288586206,1.0064981933580741,1.1139611965172278,1.1997986530260791,1.2565256272218903,1.358896405539635,1.139849180844904,1.033926676700607,1.0193796316554626,1.1315019263918977,1.2654972453557989,1.422408488387112,1.5278950078287696,1.5928362747742792,1.6485546883608133,1.6575004155596325,1.6650206103651364,1.6689847810982072,1.6927250740712896,1.673614932539961,1.592481227997787,1.4936303655728755,1.432779639962335,1.547365567837417,1.5376648580404846,1.6271701611358445,1.6333432850032579,1.7101265157295646,1.716075742797405,1.7579186230566157,1.7816778485208475,1.813339862966127,1.8460876308050116,1.8597701053616043,1.8567566592239488,1.7343366104498685,1.8345666027471235,1.8375860676802744,1.8208983088490642,1.7965426075486033,1.7729485876670519,1.791203593338673,1.7166222818683117,1.726309533576783,1.6727786216982774,1.7801950759223442,1.8151012969189877,1.8140940442814841,1.7413792676418296,3419.2482382340863
0.025110368309297377,0.030044436429493622,0.03573763712519636,0.028671398151630483,0.04064284316243002,0.0745874248867893,0.08777019593156142,0.10835616238922526,0.10780792333639,0.12142882651421878,0.11123400490387919,0.12031055301553138,0.1260416321138799,0.16894109770234988,0.19278414818644318,0.1867184168579112,0.1908816957827466,0.2085108897728045,0.2205090695074771,0.264033847323238,0.24246566974495076,0.2291492769283734,0.2491949440691704,0.2947159517473303,0.2849260938508436,0.2347308562935909,0.26498287911334306,0.2953345446815075,0.4222226251856449,0.40797167431282777,0.2537031849171591,0.2845308993596768,0.40354831989379286,0.4853550411668242,0.5443041473382692,0.2751516533727988,0.39511878283971275,0.4340649199434468,0.5565606732951831,0.5567417825640012,0.5827616594616937,0.6053331075817795,0.4769584391661245,0.4312273025057682,0.4781068273302282,0.5062540081765977,0.4272448177037827,0.40545404781242683,0.44964362923590756,0.5083364163215943,0.5464959311408795,0.5869566757113894,0.5169355310305881,0.4059813592993767,0.42780981141649954,0.5426512530282286,0.7559288301355164,0.8339605031945585,0.9449150714806597,1.0314099585889582,1.1309797423314378,0.7063093173416536,0.6203753089204217,0.6545254144489049,0.7656610485937704,0.9682969485602247,1.070596754155725,1.2103777331584489,1.2416158135650026,1.3103844111141403,1.33149172313698,1.3402971410916205,1.2421900671060002,1.144655119344026,0.9773872127353235,0.9068142319882613,0.8929112513285231,0.9856983049791419,1.0699129929273148,1.1716080309179973,1.3520848316059626,1.4894169396776422,1.720305600584917,1.8114279397925226,1.6709672830006352,1.0304444284622243,0.8942500771984643,0.8734198547425924,1.0113377325288817,1.1833849691756821,1.442982491352555,1.7102702895518238,1.9082108279109233,2.132836692267767,2.1781199804149494,2.262181055477109,2.3100232774587934,2.372638528862699,2.2449453379343502,1.8490666718311755,1.6677746967719231,1.4374950164999303,1.5495697529538026,1.514863717710402,1.7140435990846548,1.7177678770718354,1.8837687684135838,1.919522250910313,2.074139260106039,2.1773017496590494,2.3118709403204303,2.4474777672163395,2.505677853864622,2.613538644593073,2.6314376833889397,2.5641989263028826,2.596310117229238,2.4705830411549283,2.4790995747325666,2.406519919428504,2.4185602936414274,2.082661068998666,2.087166646992834,2.0058738129032117,2.2793712721071615,2.4062062122989913,2.477667217947073,2.3991202695622307,3421.390241425425
